shape1_sides,shape1_shade,shape1_texture,shape2_sides,shape2_shade,shape2_texture,shape3_sides,shape3_shade,shape3_texture,value,metric,metric_value
triangle,high,dots,circle,medium,dots,circle,low,dots,-11.030104295611764,,
triangle,high,dots,circle,medium,dots,circle,low,stripes,-11.030104295611764,,
triangle,medium,plain,triangle,low,dots,square,high,dots,-11.030104295611764,,
triangle,medium,dots,square,low,dots,square,high,dots,-11.030104295611764,,
triangle,low,plain,square,high,dots,square,medium,dots,-11.030104295611764,,
triangle,high,dots,circle,medium,plain,triangle,low,plain,-11.030104295611764,,
triangle,medium,stripes,square,low,dots,triangle,high,stripes,-11.030104295611764,,
triangle,low,stripes,circle,medium,stripes,circle,high,dots,-11.030104295611764,,
triangle,low,plain,triangle,high,plain,square,medium,stripes,-11.030104295611764,,
triangle,low,dots,square,medium,stripes,square,high,plain,-11.030104295611764,,
triangle,medium,dots,triangle,low,stripes,square,high,dots,-11.030104295611764,,
triangle,high,dots,triangle,medium,plain,circle,low,dots,-11.030104295611764,,
triangle,low,dots,square,medium,dots,triangle,high,dots,-11.030104295611764,,
triangle,low,dots,triangle,high,dots,circle,medium,dots,-11.030104295611764,,
triangle,high,plain,circle,low,plain,triangle,medium,dots,-11.030104295611764,,
triangle,low,stripes,square,medium,plain,triangle,high,plain,-11.030104295611764,,
triangle,high,dots,triangle,low,dots,square,medium,dots,-11.030104295611764,,
triangle,high,dots,triangle,low,dots,circle,medium,plain,-11.030104295611764,,
triangle,low,plain,triangle,high,stripes,square,medium,stripes,-11.030104295611764,,
triangle,low,dots,circle,high,dots,triangle,medium,dots,-11.030104295611764,,
triangle,low,plain,triangle,high,dots,square,medium,dots,-11.030104295611764,,
triangle,low,dots,triangle,high,dots,circle,medium,plain,-11.030104295611764,,
triangle,high,dots,triangle,low,plain,square,medium,dots,-11.030104295611764,,
triangle,medium,dots,triangle,high,dots,square,low,stripes,-11.030104295611764,,
triangle,medium,dots,circle,low,plain,circle,high,plain,-11.030104295611764,,
triangle,high,dots,circle,low,stripes,circle,medium,dots,-11.030104295611764,,
triangle,medium,dots,triangle,low,dots,square,high,stripes,-11.030104295611764,,
triangle,medium,dots,triangle,high,stripes,square,low,plain,-11.030104295611764,,
triangle,medium,stripes,triangle,low,stripes,circle,high,dots,-11.030104295611764,,
triangle,high,stripes,square,medium,plain,square,low,dots,-11.030104295611764,,
triangle,medium,plain,square,high,plain,triangle,low,dots,-11.030104295611764,,
triangle,low,dots,square,high,dots,square,medium,stripes,-11.030104295611764,,
triangle,high,plain,circle,medium,dots,triangle,low,dots,-11.030104295611764,,
triangle,medium,stripes,circle,high,stripes,circle,low,dots,-11.030104295611764,,
triangle,medium,stripes,circle,high,plain,circle,low,stripes,-11.030104295611764,,
triangle,medium,stripes,triangle,low,stripes,square,high,stripes,-11.030104295611764,,
triangle,high,plain,triangle,low,stripes,circle,medium,plain,-11.030104295611764,,
triangle,medium,dots,triangle,high,stripes,square,low,dots,-11.030104295611764,,
triangle,high,dots,square,medium,stripes,triangle,low,stripes,-11.030104295611764,,
triangle,high,dots,circle,low,stripes,circle,medium,plain,-11.030104295611764,,
triangle,medium,dots,circle,high,stripes,circle,low,plain,-11.030104295611764,,
triangle,low,plain,square,high,dots,square,medium,plain,-11.030104295611764,,
triangle,low,stripes,triangle,high,dots,circle,medium,dots,-11.030104295611764,,
triangle,low,plain,circle,medium,stripes,circle,high,stripes,-11.030104295611764,,
triangle,medium,plain,square,high,plain,square,low,dots,-11.030104295611764,,
triangle,high,plain,square,medium,stripes,triangle,low,dots,-11.030104295611764,,
triangle,low,dots,triangle,high,stripes,square,medium,dots,-11.030104295611764,,
triangle,high,dots,triangle,low,plain,square,medium,stripes,-11.030104295611764,,
triangle,medium,plain,triangle,high,dots,circle,low,stripes,-11.030104295611764,,
triangle,medium,dots,triangle,low,dots,square,high,dots,-11.030104295611764,,
triangle,medium,dots,circle,high,dots,circle,low,stripes,-11.030104295611764,,
triangle,medium,dots,triangle,high,stripes,circle,low,plain,-11.030104295611764,,
triangle,low,dots,triangle,high,plain,square,medium,stripes,-11.030104295611764,,
triangle,medium,plain,circle,high,dots,circle,low,dots,-11.030104295611764,,
triangle,low,dots,triangle,high,dots,square,medium,dots,-11.030104295611764,,
triangle,medium,dots,circle,high,plain,triangle,low,plain,-11.030104295611764,,
triangle,low,dots,circle,high,plain,triangle,medium,dots,-11.030104295611764,,
triangle,low,stripes,circle,high,plain,circle,medium,stripes,-11.030104295611764,,
triangle,low,plain,triangle,medium,dots,circle,high,stripes,-11.030104295611764,,
triangle,medium,plain,circle,low,plain,triangle,high,dots,-11.030104295611764,,
triangle,medium,dots,square,high,dots,triangle,low,plain,-11.030104295611764,,
triangle,high,dots,square,medium,plain,triangle,low,plain,-11.030104295611764,,
triangle,medium,dots,circle,low,dots,circle,high,plain,-11.030104295611764,,
triangle,low,dots,square,medium,stripes,triangle,high,stripes,-11.030104295611764,,
triangle,medium,plain,circle,high,plain,triangle,low,stripes,-11.030104295611764,,
triangle,medium,dots,triangle,low,stripes,circle,high,stripes,-11.030104295611764,,
triangle,low,stripes,square,medium,plain,triangle,high,dots,-11.030104295611764,,
triangle,low,stripes,triangle,high,dots,square,medium,dots,-11.030104295611764,,
triangle,high,stripes,circle,medium,dots,circle,low,stripes,-11.030104295611764,,
triangle,high,dots,circle,medium,stripes,triangle,low,plain,-11.030104295611764,,
triangle,high,stripes,square,medium,plain,triangle,low,plain,-11.030104295611764,,
triangle,high,stripes,circle,low,plain,circle,medium,stripes,-11.030104295611764,,
triangle,high,stripes,circle,medium,dots,circle,low,dots,-11.030104295611764,,
triangle,medium,stripes,triangle,low,plain,square,high,plain,-11.030104295611764,,
triangle,high,stripes,circle,medium,plain,circle,low,plain,-11.030104295611764,,
triangle,medium,dots,square,low,plain,triangle,high,stripes,-11.030104295611764,,
triangle,medium,plain,square,low,dots,square,high,stripes,-11.030104295611764,,
triangle,low,dots,square,medium,plain,square,high,plain,-11.030104295611764,,
triangle,low,stripes,circle,medium,plain,circle,high,plain,-11.030104295611764,,
triangle,high,plain,circle,medium,plain,circle,low,dots,-11.030104295611764,,
triangle,low,stripes,circle,high,dots,circle,medium,plain,-11.030104295611764,,
triangle,low,plain,triangle,medium,stripes,circle,high,stripes,-11.030104295611764,,
triangle,high,plain,circle,low,stripes,triangle,medium,stripes,-11.030104295611764,,
triangle,medium,dots,square,high,dots,square,low,dots,-11.030104295611764,,
triangle,medium,stripes,triangle,high,stripes,circle,low,plain,-11.030104295611764,,
triangle,high,dots,square,medium,dots,triangle,low,dots,-11.030104295611764,,
triangle,medium,plain,square,low,plain,square,high,stripes,-11.030104295611764,,
triangle,high,plain,triangle,medium,plain,circle,low,stripes,-11.030104295611764,,
triangle,medium,dots,triangle,high,plain,square,low,stripes,-11.030104295611764,,
triangle,high,stripes,triangle,low,plain,circle,medium,dots,-11.030104295611764,,
triangle,low,dots,triangle,high,plain,circle,medium,stripes,-11.030104295611764,,
triangle,high,plain,square,low,dots,triangle,medium,plain,-11.030104295611764,,
triangle,medium,plain,triangle,high,plain,circle,low,dots,-11.030104295611764,,
triangle,medium,dots,square,high,plain,square,low,stripes,-11.030104295611764,,
triangle,low,stripes,triangle,medium,stripes,square,high,plain,-11.030104295611764,,
triangle,low,stripes,square,high,stripes,triangle,medium,dots,-11.030104295611764,,
triangle,low,plain,circle,high,stripes,triangle,medium,stripes,-11.030104295611764,,
triangle,high,plain,circle,medium,dots,circle,low,dots,-11.030104295611764,,
triangle,low,dots,square,high,stripes,square,medium,plain,-11.030104295611764,,
triangle,medium,dots,square,low,dots,triangle,high,dots,-11.030104295611764,,
triangle,high,dots,circle,medium,stripes,triangle,low,stripes,-11.030104295611764,,
triangle,medium,stripes,square,low,dots,triangle,high,plain,-11.030104295611764,,
triangle,low,stripes,square,medium,stripes,triangle,high,dots,-11.030104295611764,,
triangle,high,stripes,circle,low,plain,circle,medium,plain,-11.030104295611764,,
triangle,high,stripes,square,medium,plain,square,low,plain,-11.030104295611764,,
triangle,high,dots,circle,medium,dots,triangle,low,stripes,-11.030104295611764,,
triangle,medium,plain,square,high,plain,triangle,low,plain,-11.030104295611764,,
triangle,low,plain,circle,high,dots,circle,medium,dots,-11.030104295611764,,
triangle,high,plain,square,medium,stripes,square,low,dots,-11.030104295611764,,
triangle,medium,plain,circle,high,stripes,triangle,low,dots,-11.030104295611764,,
triangle,medium,plain,triangle,high,dots,circle,low,plain,-11.030104295611764,,
triangle,medium,dots,triangle,high,dots,circle,low,plain,-11.030104295611764,,
triangle,high,dots,triangle,low,plain,circle,medium,stripes,-11.030104295611764,,
triangle,low,dots,triangle,high,plain,square,medium,dots,-11.030104295611764,,
triangle,high,plain,triangle,low,stripes,circle,medium,dots,-11.030104295611764,,
triangle,low,plain,triangle,high,stripes,circle,medium,plain,-11.030104295611764,,
triangle,low,plain,triangle,high,dots,circle,medium,stripes,-11.030104295611764,,
triangle,low,dots,triangle,high,dots,square,medium,stripes,-11.030104295611764,,
triangle,low,dots,circle,high,stripes,circle,medium,plain,-11.030104295611764,,
triangle,high,dots,triangle,medium,plain,square,low,plain,-11.030104295611764,,
triangle,high,stripes,square,medium,dots,square,low,plain,-11.030104295611764,,
triangle,low,dots,square,medium,dots,triangle,high,plain,-11.030104295611764,,
triangle,medium,dots,circle,low,stripes,triangle,high,plain,-11.030104295611764,,
triangle,high,stripes,triangle,medium,stripes,circle,low,dots,-11.030104295611764,,
triangle,low,dots,square,medium,stripes,triangle,high,plain,-11.030104295611764,,
triangle,low,plain,triangle,high,plain,square,medium,dots,-11.030104295611764,,
triangle,low,dots,circle,high,dots,circle,medium,plain,-11.030104295611764,,
triangle,high,dots,circle,medium,plain,triangle,low,stripes,-11.030104295611764,,
triangle,low,plain,circle,high,dots,circle,medium,plain,-11.030104295611764,,
triangle,medium,plain,square,high,plain,square,low,stripes,-11.030104295611764,,
triangle,high,plain,square,medium,stripes,triangle,low,stripes,-11.030104295611764,,
triangle,low,stripes,circle,high,plain,circle,medium,plain,-11.030104295611764,,
triangle,medium,dots,square,low,stripes,square,high,stripes,-11.030104295611764,,
triangle,low,stripes,square,medium,plain,triangle,high,stripes,-11.030104295611764,,
triangle,low,stripes,triangle,high,dots,square,medium,stripes,-11.030104295611764,,
triangle,low,plain,circle,medium,plain,circle,high,plain,-11.030104295611764,,
triangle,medium,dots,triangle,low,stripes,circle,high,plain,-11.030104295611764,,
triangle,medium,plain,circle,high,plain,triangle,low,dots,-11.030104295611764,,
triangle,low,dots,square,medium,stripes,triangle,high,dots,-11.030104295611764,,
triangle,high,dots,square,medium,plain,triangle,low,stripes,-11.030104295611764,,
triangle,medium,plain,circle,low,plain,triangle,high,stripes,-11.030104295611764,,
triangle,medium,dots,square,high,dots,triangle,low,stripes,-11.030104295611764,,
triangle,low,plain,triangle,medium,dots,circle,high,dots,-11.030104295611764,,
triangle,high,dots,triangle,medium,plain,square,low,dots,-11.030104295611764,,
triangle,low,dots,triangle,high,stripes,square,medium,stripes,-11.030104295611764,,
triangle,low,dots,circle,high,plain,triangle,medium,stripes,-11.030104295611764,,
triangle,medium,dots,triangle,high,dots,square,low,dots,-11.030104295611764,,
triangle,high,dots,circle,low,plain,circle,medium,plain,-11.030104295611764,,
triangle,medium,stripes,triangle,high,dots,square,low,plain,-11.030104295611764,,
triangle,low,dots,triangle,high,plain,square,medium,plain,-11.030104295611764,,
triangle,medium,plain,circle,high,dots,circle,low,stripes,-11.030104295611764,,
triangle,medium,dots,triangle,high,stripes,circle,low,stripes,-11.030104295611764,,
triangle,medium,dots,circle,high,dots,circle,low,dots,-11.030104295611764,,
triangle,medium,dots,circle,low,plain,circle,high,dots,-11.030104295611764,,
triangle,medium,plain,triangle,high,dots,circle,low,dots,-11.030104295611764,,
triangle,high,dots,triangle,low,plain,square,medium,plain,-11.030104295611764,,
square,low,dots,square,medium,dots,triangle,high,stripes,-11.030104295611764,,
square,low,stripes,triangle,high,dots,triangle,medium,dots,-11.030104295611764,,
square,high,plain,circle,medium,dots,square,low,plain,-11.030104295611764,,
square,high,stripes,circle,medium,dots,square,low,stripes,-11.030104295611764,,
square,medium,dots,triangle,high,plain,triangle,low,dots,-11.030104295611764,,
square,medium,stripes,triangle,high,plain,square,low,stripes,-11.030104295611764,,
square,high,stripes,square,medium,dots,circle,low,dots,-11.030104295611764,,
square,low,plain,circle,medium,stripes,circle,high,plain,-11.030104295611764,,
square,medium,stripes,circle,low,dots,square,high,plain,-11.030104295611764,,
square,high,dots,square,medium,plain,triangle,low,stripes,-11.030104295611764,,
square,low,plain,triangle,high,plain,triangle,medium,stripes,-11.030104295611764,,
square,low,plain,circle,medium,plain,circle,high,stripes,-11.030104295611764,,
square,low,dots,triangle,medium,dots,triangle,high,plain,-11.030104295611764,,
square,low,plain,square,medium,plain,circle,high,plain,-11.030104295611764,,
square,high,plain,triangle,medium,dots,square,low,plain,-11.030104295611764,,
square,low,dots,circle,medium,plain,square,high,stripes,-11.030104295611764,,
square,medium,plain,square,high,dots,circle,low,stripes,-11.030104295611764,,
square,low,plain,square,medium,plain,circle,high,dots,-11.030104295611764,,
square,low,dots,triangle,medium,dots,triangle,high,dots,-11.030104295611764,,
square,high,plain,square,low,plain,triangle,medium,dots,-11.030104295611764,,
square,high,plain,triangle,medium,dots,square,low,dots,-11.030104295611764,,
square,low,plain,circle,medium,stripes,circle,high,dots,-11.030104295611764,,
square,high,plain,circle,medium,plain,circle,low,stripes,-11.030104295611764,,
square,low,stripes,square,high,stripes,triangle,medium,plain,-11.030104295611764,,
square,low,plain,square,high,dots,circle,medium,dots,-11.030104295611764,,
square,high,plain,circle,low,dots,square,medium,dots,-11.030104295611764,,
square,medium,stripes,square,low,plain,triangle,high,dots,-11.030104295611764,,
square,medium,dots,square,high,dots,triangle,low,stripes,-11.030104295611764,,
square,low,dots,square,high,stripes,triangle,medium,plain,-11.030104295611764,,
square,high,plain,circle,low,dots,square,medium,plain,-11.030104295611764,,
square,medium,dots,triangle,high,stripes,triangle,low,stripes,-11.030104295611764,,
square,low,plain,circle,high,plain,circle,medium,dots,-11.030104295611764,,
square,low,stripes,circle,medium,plain,circle,high,stripes,-11.030104295611764,,
